"","GOPdelta","all_mortality","unemployment","rural","age","income","poverty","college_grad","percent_white","Pacific","East South Central","West South Central","Mountain","New England","South Atlantic","West North Central","East North Central","Middle Atlantic"
"1",16.1933143219047,9.592,7.7,6,4.62,3.7497,4.09984726995036,14.1,93.7571592210767,0,0,0,1,0,0,0,0,0
"2",2.81081988407966,7.622,3.1,1,3.69,6.0931,2.13645057362628,34.1,93.0368187289859,0,0,0,0,1,0,0,0,0
"3",6.74374587579763,7.03,4.6,2,3.6,3.9738,3.90172647436687,8.9,69.6450256067299,0,0,0,1,0,0,0,0,0
"4",3.78546460734954,7.96,6.8,6,2.9,4.8127,3.29325940444621,13.6,36.6912281069523,1,0,0,0,0,0,0,0,0
"5",-0.169252268164826,6.701,3.5,8,3.91,4.7037,2.41684726279092,14.1,95.0249693771789,0,0,0,1,0,0,0,0,0
"6",4.87595218962844,8.826,4.6,6,3.32,4.4004,2.76290259992239,13,65.1299961195188,0,0,0,1,0,0,0,0,0
"7",10.2836624358195,7.693,4.9,6,3.72,4.4499,3.14620006695917,15.7,81.1069408468573,0,0,0,1,0,0,0,0,0
"8",-5.27515192146468,5.653,21.8,3,3.38,4.0426,4.05533758845403,14.4,34.1943417010367,0,0,0,1,0,0,0,0,0
"9",0.798219372065503,7.338,5.6,3,4.92,4.722,3.05357223877087,25.6,82.2089462684992,0,0,0,1,0,0,0,0,0
"10",2.93907965154889,8.864,4.3,7,4.33,4.1155,3.25630560530875,16.7,71.7224065537188,0,0,1,0,0,0,0,0,0
"11",-5.40116538597173,5.417,11.5,4,3.56,3.4893,4.79897010150279,22,15.913716259565,0,0,0,1,0,0,0,0,0
"12",1.3855097094848,5.959,6.3,1,3.53,5.0888,3.08647423260186,18,58.891463616128,0,0,0,1,0,0,0,0,0
"13",5.04239402499779,7.173,3,2,4.08,6.8435,1.31112581081481,29.6,95.9570329854769,0,0,0,0,0,0,1,0,0
"14",17.1028275112685,7.438,3.3,9,4.56,4.587,2.70697490614503,20.8,96.80300335902,0,0,0,0,0,0,1,0,0
"15",5.7448300079725,7.851,4.4,2,4.06,5.1685,2.12370504611794,20.6,94.030170831514,0,0,0,0,0,0,0,1,0
"16",8.51261693617925,8.028,3.6,2,3.85,5.2927,2.63760926564049,20.2,89.8078812871997,0,0,0,0,0,0,1,0,0
"17",16.4510761796412,9.09,8.3,6,4.12,3.8479,4.4535516797737,12.9,97.674814896862,0,0,0,0,0,0,0,1,0
"18",8.2268036922804,7.635,3.6,7,4.1,5.2861,1.96734632779839,24.6,93.3366835245437,0,0,0,0,0,0,1,0,0
"19",5.90105694014848,7.483,3.3,7,3.94,5.6124,1.53732453650228,15.7,96.7246813759079,0,0,0,0,0,0,0,1,0
"20",12.5359747161749,7.153,3,9,4.76,4.7872,2.51992367269054,17.4,95.0134695251992,0,0,0,0,0,0,1,0,0
"21",14.2546580750526,9.08,5.1,4,3.99,4.3529,3.26887381868032,12.4,89.8600613861626,0,0,0,0,0,0,0,1,0
"22",1.02660159796423,7.501,3.6,2,3.47,6.0436,2.41205528048537,35.8,80.5630089037853,0,0,0,0,0,0,1,0,0
"23",6.35915498295237,6.98,4,1,4.04,7.0576,1.40558596587562,30.8,95.1396491468904,0,0,0,0,0,0,0,1,0
"24",9.64628785644372,10.282,7.4,9,4.1,3.8954,3.71287980454905,14.8,75.1866763015726,0,0,1,0,0,0,0,0,0
"25",2.1556326616919,8.518,6.3,6,3.54,4.254,3.60333878365882,9.7,33.5390984304287,0,0,1,0,0,0,0,0,0
"26",5.21466902911591,10.167,7.4,6,3.81,3.4803,4.60996506284339,9.5,66.3752820825058,0,0,1,0,0,0,0,0,0
"27",3.72061828109565,9.715,6.7,2,3.57,4.2033,4.68416700717151,10.5,78.667558950237,0,0,1,0,0,0,0,0,0
"28",5.24213404124127,9.683,6.9,6,3.74,4.212,3.40854162443672,11.6,71.3680944287652,0,0,1,0,0,0,0,0,0
"29",1.25279547519024,7.844,5,2,3.43,7.4852,2.21287143382564,26,70.4494944124778,0,0,1,0,0,0,0,0,0
"30",2.82440597618076,9.68,2.2,9,4.46,4.4023,3.2123024348569,19.1,76.719350704827,0,0,1,0,0,0,0,0,0
"31",6.94414231843093,8.451,7.8,6,3.89,4.8516,3.29187051108567,10.7,66.6597272821901,0,0,1,0,0,0,0,0,0
"32",9.41124391323595,7.301,5,8,2.54,3.3239,9.29625185289758,13.9,24.2535469753653,0,0,0,0,0,0,1,0,0
"33",6.64944109557311,6.862,2.6,7,4.13,4.8991,2.48104755341144,26.7,91.0380109208503,0,0,0,0,0,0,1,0,0
"34",15.7013164123735,6.45,3.8,9,4.29,5.1569,2.3920884696183,16.1,91.4859883467438,0,0,0,0,0,0,1,0,0
"35",7.09902174417211,6.298,3.7,1,3.46,7.6407,1.03022127455887,27.3,94.0392009374408,0,0,0,0,0,0,1,0,0
"36",-8.36453714627123,6.512,3.4,1,3.91,9.9671,1.4734035279639,54.9,61.1667578285245,0,0,0,0,0,1,0,0,0
"37",8.45318963601346,9.35,5,2,3.98,4.5718,3.31410737225082,16.8,88.6993594220142,0,1,0,0,0,0,0,0,0
"38",12.100638631222,9.275,4.8,1,4.06,4.7802,3.53662797468846,11.2,92.8659238842088,0,1,0,0,0,0,0,0,0
"39",11.0843077856147,8.238,5.8,9,4.48,4.089,3.26694915254237,9.2,88.3559322033898,0,1,0,0,0,0,0,0,0
"40",7.72853177750753,10.195,5.7,5,4.04,4.475,3.55515236981495,15.3,90.0963919653298,0,1,0,0,0,0,0,0,0
"41",3.32244391974447,9.979,8.6,9,3.95,3.0565,6.14799508879106,9.7,98.5490971161621,0,1,0,0,0,0,0,0,0
"42",7.85053675397543,8.446,5.9,7,3.62,6.806,1.85269818948849,13.7,68.1654655182516,0,0,0,1,0,0,0,0,0
"43",4.61128582834982,7.246,6,9,4.24,6.5459,1.9037177314861,22.2,82.1489086016147,0,0,0,1,0,0,0,0,0
"44",-1.15731899802606,8.251,4.3,3,3.51,4.7679,3.4585060255155,28.3,69.1465632108599,0,0,0,0,0,1,0,0,0
"45",4.55905091349722,8.019,6.2,8,3.99,5.1788,2.63745572154628,20.3,87.2593562297859,0,0,0,1,0,0,0,0,0
"46",7.19652170520578,7.927,6.5,7,3.71,7.6713,2.14276103336921,7.6,71.2156889128095,0,0,0,1,0,0,0,0,0
"47",11.8717365100978,9.67,5.7,1,4,3.9682,3.81754836796719,10.6,91.9011967416998,0,1,0,0,0,0,0,0,0
"48",7.56507909284663,8.553,9.4,4,4.09,5.1934,2.77988570720602,16.6,78.3161171423704,0,0,0,1,0,0,0,0,0
"49",14.4314211529865,7.975,6.4,6,4.17,4.58,3.0136200927607,13.9,94.5390998831303,0,0,0,0,0,0,0,1,0
"50",6.91668207949216,7.856,6.9,7,4.79,4.0855,2.98163422960951,20.6,93.2193675396845,1,0,0,0,0,0,0,0,0
"51",12.3801916193883,8.597,5.4,4,4.03,5.0807,2.42327782038112,15.7,95.3163659514129,0,0,0,0,0,0,0,1,0
"52",7.60416598935745,8.992,6,8,4.18,4.9378,2.28126531278924,13.1,97.1048619807263,0,0,0,0,0,0,0,0,1
"53",-0.156672872986292,7.849,4.9,1,3.8,5.9244,2.369405612294,23.8,76.6990212575842,0,0,0,0,0,1,0,0,0
"54",11.6614339124547,8.819,7.2,1,4.36,4.0293,3.88902154519716,14.2,93.2592468450457,0,0,0,0,0,0,0,0,1
"55",13.0844503582272,8.292,6.3,6,4.28,4.1861,3.25221828706348,12.3,94.8546212727065,0,0,0,0,0,0,0,1,0
"56",12.1501291423234,8.204,7.7,9,4.3,3.7388,3.13431654486452,8.5,75.0230852439121,0,0,0,0,0,0,0,0,1
"57",7.09271497914138,6.328,5.9,3,5.59,4.5495,2.53101641179565,20.8,85.7608008531624,0,0,0,0,0,1,0,0,0
"58",9.40755558388253,8.397,7.4,3,5.4,3.9982,3.47272047672036,16.9,89.7634299577098,0,0,0,0,0,1,0,0,0
"59",-0.35193634968261,6.109,5,1,3.97,5.3624,2.86039349983072,30.8,41.2936968844675,0,0,0,0,0,1,0,0,0
"60",12.4972780450429,8.833,5.8,6,4.11,5.0714,2.74128587394302,17.7,94.465238386437,0,0,0,0,0,0,0,0,1
"61",6.5856676163632,8.732,6.1,6,3.97,3.6062,3.80557494150006,10.5,78.4364437511118,0,0,0,0,0,1,0,0,0
"62",3.34669988593429,7.606,4.2,1,5.01,5.6119,2.01581116691817,29.2,87.6123336111174,0,0,0,0,0,1,0,0,0
"63",13.8766391881379,5.811,2.7,9,4.31,4.89,2.30422631608966,18.5,88.784007300519,0,0,0,0,0,0,1,0,0
"64",6.49983313303218,8.139,5.2,9,4.38,3.8941,3.80645983308913,12.2,60.9383958718226,0,0,0,0,0,1,0,0,0
"65",7.30015043002913,7.741,3.5,8,4.41,5.3655,2.05522172358713,23.2,86.646383205294,0,0,0,0,0,1,0,0,0
"66",15.0071626824246,6.449,2.2,9,4.32,5.0392,1.86121491902982,17.9,92.4598812925918,0,0,0,0,0,0,1,0,0
"67",10.2386089966487,8.722,5.9,7,4.15,4.6039,3.0794845606033,16.7,94.4566479649658,0,0,0,0,0,0,0,0,1
"68",8.45909991687554,9.32,5.2,9,2.87,4.0529,6.92182410423453,17.5,34.196137738483,0,0,0,0,0,0,1,0,0
"69",10.484854172556,7.274,2.7,7,4.12,4.7592,3.05925868844879,19.7,81.8227853675183,0,0,0,0,0,0,1,0,0
"70",-2.62079404023058,7.124,6.1,1,3.53,5.6841,3.18249998357648,35.8,43.8462485090882,0,0,0,0,0,0,0,1,0
"71",9.5953989788629,8.523,6,7,4.17,4.9856,2.46663391468108,18.8,91.9297060509293,0,0,0,0,0,0,0,1,0
"72",2.00832256488036,8.251,3.9,1,3.84,5.6866,2.57810469407912,17.9,56.4492904299007,0,0,1,0,0,0,0,0,0
"73",12.2060619504947,7.254,5.4,9,4.09,5.1505,2.3484474660526,13.6,97.5784491108796,0,0,0,0,0,0,0,1,0
"74",1.17982945268491,7.197,5.6,1,2.93,5.6874,3.03742393023144,30,79.2141453831041,0,0,0,0,0,0,0,1,0
"75",8.88927485790838,8.561,5.6,3,4.17,5.4796,2.25286795216012,19.2,95.9079814498413,0,0,0,0,0,0,0,1,0
"76",12.7970709422774,8.883,4.7,6,3.47,4.4101,3.04823483444877,13.5,96.2037282111393,0,0,0,0,0,0,0,1,0
"77",7.20344348524202,7.538,3.7,4,3.85,5.5265,2.06500469319248,25.8,90.8838050389508,0,0,0,0,0,0,0,1,0
"78",-2.48172463990229,8.449,4.5,1,3.71,5.107,3.25630301735576,35,67.7947689749565,0,0,0,0,0,0,0,1,0
"79",10.2120373268839,8.505,5.5,3,4.26,4.0293,3.60625934484165,10.1,96.7887725975262,0,0,0,0,0,1,0,0,0
"80",10.465040762253,8.575,4.9,6,3.98,4.7146,2.8385118747998,13.5,92.2893881846886,0,0,0,0,0,0,0,1,0
"81",3.40449212718887,8.258,5,3,4.1,4.6588,3.32389245368162,26.1,76.4130142718845,0,0,0,0,0,0,0,1,0
"82",9.29678862951356,7.731,4.8,2,4.26,4.9889,2.89885200840783,16.9,88.2182646925215,0,0,0,0,0,0,0,1,0
"83",-3.71429119779967,5.766,8.1,2,3.29,6.0047,2.97506263400316,23.1,32.7233549325532,1,0,0,0,0,0,0,0,0
"84",7.40004099676813,8.477,4.9,3,3.92,4.3864,3.12605720322636,20.1,80.4640714120377,0,0,0,0,0,0,0,1,0
"85",5.57233305606877,9.139,5.5,6,4.22,3.7368,4.35781920945425,11.6,76.5671450067897,0,0,0,0,0,1,0,0,0
"86",6.95545758485086,8.444,6.6,6,4.11,3.9116,3.58037099731979,9,73.4050994498519,0,0,0,0,0,1,0,0,0
"87",7.00511791359364,15.58,4.8,6,3.91,4.1078,3.5678550739902,7.8,71.0779925219864,0,0,0,0,0,1,0,0,0
"88",6.15827832737846,7.925,5.7,2,4.53,4.2334,3.26872720703408,21.6,74.9852199341299,0,0,0,0,0,1,0,0,0
"89",2.25598057993183,8.651,5.5,5,3.51,4.1074,3.91978354289352,20.9,86.8129874263887,0,0,1,0,0,0,0,0,0
"90",1.54053056301099,7.98,2.4,9,5.13,4.7448,2.25558000628733,25,94.2392329456146,0,0,0,0,0,0,1,0,0
"91",11.6956686812853,7.186,5.6,6,3.98,5.6986,1.83184962556308,16.1,91.299785118185,0,0,0,0,0,0,0,1,0
"92",-4.89973939475811,11.745,5.7,3,3.98,3.2756,4.67079719124329,8.4,88.7319289549773,0,0,1,0,0,0,0,0,0
"93",5.24901811747463,9.534,6,7,4.31,3.4723,4.78192121468066,12,90.4263364139028,0,0,1,0,0,0,0,0,0
"94",6.21951073297252,7.986,6,7,4.55,3.5238,3.98241511827751,18.8,93.2456056236216,0,0,0,0,0,1,0,0,0
"95",6.20810965180941,9.719,6.6,6,3.95,3.5307,4.43689402113608,9.8,45.814489160296,0,0,0,0,0,1,0,0,0
"96",6.23984354737689,7.312,6.2,9,4.59,3.6113,4.49263142459125,17.4,87.9939878290197,0,0,0,0,0,1,0,0,0
"97",5.9947219912551,8.038,5,2,4.08,4.1092,2.98995096588065,13.2,88.2985537356894,0,0,0,0,0,1,0,0,0
"98",-0.451619066309256,8.213,5.3,3,3.87,4.1566,3.74075085535265,21.6,66.79492662517,0,0,0,0,0,1,0,0,0
"99",3.92876525834552,9.727,5.2,6,3.89,5.0057,2.9489539748954,12.8,73.9723849372385,0,0,1,0,0,0,0,0,0
"100",5.47050789980932,7.885,5.4,1,4.04,5.2176,3.02915415198181,31.6,77.5432299171861,0,0,0,0,0,0,0,0,1
"101",4.17244868564693,7.799,5.2,1,4.51,5.3422,2.19166175318546,26.4,95.0983665097121,0,0,0,0,0,0,0,0,1
"102",0.957101842562722,9.2,4.3,6,3.92,5.1711,2.95544476984642,11.1,79.0726789027744,0,0,1,0,0,0,0,0,0
"103",8.07974959638238,7.67,5.9,4,3.58,4.9894,2.9447627592113,23.6,93.9860938360215,0,0,0,0,0,0,0,0,1
"104",5.2858990284641,7.337,4.1,6,4.53,5.8335,2.62720394112748,29.3,88.4197223588883,0,0,0,0,0,0,0,0,1
"105",3.93131642244187,6.532,4.6,1,4.02,7.1348,1.95185233332503,33.4,74.0445670030667,0,0,0,0,0,0,0,0,1
"106",10.5225799290296,7.295,6,6,4.54,4.2907,3.16750957331582,20.2,93.2658439442914,0,0,0,0,0,0,0,0,1
"107",-1.39868967419912,6.907,3.7,1,4.25,6.8362,1.77411022821691,33.4,70.2584095533127,0,0,1,0,0,0,0,0,0
"108",6.40376263697947,8.27,5.4,1,4.36,5.7622,1.96911237704454,27.4,93.8578216532245,0,0,0,0,0,0,0,0,1
"109",2.35897435897436,6.955,3.7,3,4.51,6.4777,1.55676496645994,14.7,70.4974053917226,0,0,1,0,0,0,0,0,0
"110",2.47279812963369,10.172,4.5,6,3.78,5.3085,2.78347119537369,15.1,73.0647463582461,0,0,1,0,0,0,0,0,0
"111",1.80514094935369,6.519,3.7,3,4.11,6.5899,1.48919812408703,31.5,79.9338817559776,0,0,0,0,0,1,0,0,0
"112",2.46180141716553,7.22,3.4,6,4.64,5.3173,2.38156560372165,16,73.1001400447499,0,0,1,0,0,0,0,0,0
"113",5.54889949177905,10.428,5.3,7,3.76,4.1519,3.87632456638186,14.8,63.8676172187799,0,0,1,0,0,0,0,0,0
"114",4.8734328609204,8.284,4.3,2,3.99,3.7912,4.14464917520562,11.8,52.4996553783945,0,0,1,0,0,0,0,0,0
"115",5.15089115704606,9.142,4.2,6,4.1,4.3733,2.97086032274696,16,80.9303124944441,0,0,1,0,0,0,0,0,0
"116",-6.21048248954929,6.673,5.2,2,3.13,4.3101,3.99441796531515,21.3,13.8495632507868,0,0,1,0,0,0,0,0,0
"117",-0.166734086864651,7.543,3.9,4,3.1,4.5663,3.31077199730263,26.6,77.0034216638777,0,0,1,0,0,0,0,0,0
"118",2.90931080500997,7.256,3.9,1,4.13,8.961,1.37735166639985,33.5,82.4738967253064,0,0,0,0,0,1,0,0,0
"119",2.8980161779295,9.859,8.5,6,3.89,3.1525,4.96300228594954,10.7,33.5438718134839,0,0,0,0,0,1,0,0,0
"120",-5.15337431102078,7.825,5.9,3,2.59,3.3302,7.07546077422642,40.2,57.3980275455481,0,0,0,0,0,1,0,0,0
"121",3.41272873505456,8.356,7.2,8,5,4.1589,3.31480545730167,18,49.0288024254674,0,0,0,0,0,1,0,0,0
"122",3.98586528527289,10.955,10,6,3.99,3.0528,4.76453983610431,15.6,39.7975552432943,0,0,0,0,0,1,0,0,0
"123",5.50745750314251,9.298,8.8,2,2.4,4.1066,2.84879719317094,25.7,61.5085027447162,0,0,0,0,0,1,0,0,0
"124",-1.4136979392509,7.966,5.7,2,3.4,4.8885,3.47874470443667,32.6,50.5999490136431,0,0,0,0,0,1,0,0,0
"125",-3.24097066746846,6.892,4.6,1,3.63,7.4885,1.94119240376802,34.7,81.4620993911755,0,0,0,0,0,1,0,0,0
"126",9.02674971874248,10.683,6.2,6,3.93,3.8063,3.78831098855821,8.8,83.4450572089633,0,0,0,0,0,1,0,0,0
"127",3.20644597598039,9.119,4.7,1,3.78,4.6632,3.27486814669447,17.5,74.6062571832227,0,0,1,0,0,0,0,0,0
"128",5.19573240732834,7.422,9.4,9,4.14,3.3759,4.27222810904537,8,53.8098449089683,0,0,0,0,0,1,0,0,0
"129",3.00518691585363,6.448,5.5,6,4.88,4.5792,3.02656673266846,29.7,91.4954871782413,0,0,0,0,0,1,0,0,0
"130",8.73641325240203,9.784,7.9,8,4.08,3.6103,3.24074727819591,15.9,65.7765790699973,0,0,0,0,0,1,0,0,0
"131",7.26750820873572,8.575,5.5,4,4.12,3.8408,3.56459513240471,14.9,85.120596531893,0,0,0,0,0,1,0,0,0
"132",0.685451400601124,7.293,4.8,1,3.62,7.169,2.00513724464886,33.4,74.6243354708844,0,0,0,0,0,1,0,0,0
"133",2.68633345787013,9.494,5.7,3,4.44,3.7723,3.78613318920971,21.4,84.3558478368047,0,0,1,0,0,0,0,0,0
"134",8.19639517934623,8.448,7,8,4.43,3.9501,3.58594027377806,10.5,98.4476705195471,0,0,0,0,0,1,0,0,0
"135",14.899807862341,9.801,11.5,6,4.35,3.6176,4.12697978873143,11.3,97.9255777088429,0,0,0,0,0,1,0,0,0
"136",4.73696635122613,9.913,7.3,3,4.11,3.8564,3.73945126177178,18.3,88.6741204288801,0,0,0,0,0,1,0,0,0
"137",8.66370755535918,9.061,7,7,4.34,3.7185,3.60154196123302,19.3,96.8861100894937,0,0,0,0,0,1,0,0,0
"138",9.58095579427882,10.079,7,6,4.57,3.5676,4.71043383243259,13.6,92.5710994949942,0,0,0,0,0,1,0,0,0
"139",9.70187679308715,6.68,2.5,9,4.95,4.1956,2.41836316436672,17.3,96.6525481623173,0,0,0,0,0,0,1,0,0
"140",8.49225992228857,7.812,3.7,7,4.1,5.2034,2.3800887301543,27.8,95.4909456179023,0,0,0,0,0,0,1,0,0
"141",12.0684078445952,8.162,2.5,8,4.5,4.6958,2.52280971748928,16.5,96.4878531383973,0,0,0,0,0,0,1,0,0
"142",7.724060171053,9.052,2.9,9,4.34,4.9082,2.64691398555483,17.8,83.6014445173999,0,0,0,0,0,0,1,0,0
"143",10.0060281464203,7.704,3.7,3,4.25,5.1219,2.04737776177371,16.8,93.8732992103706,0,0,0,0,0,0,1,0,0
"144",16.4601051796174,10.222,5.9,6,4.04,4.8106,2.93122691053183,11.6,95.2458406513068,0,0,0,0,0,0,0,1,0
"145",1.03129039457504,6.813,5.8,4,4.5,5.2139,2.68250518297934,32.6,78.2615709604916,0,0,0,0,0,1,0,0,0
"146",1.67131782615924,8.278,5,2,3.62,4.6881,3.21217155729178,27.9,75.5848169850999,0,0,0,0,0,0,0,1,0
"147",16.5193698590209,10.882,5.4,1,3.93,4.3104,3.05848715469032,12.2,96.9045116259513,0,0,0,0,0,0,0,1,0
"148",7.77276968246704,8.088,4.4,1,3.99,5.4639,2.34245262215182,14.8,93.7336579614137,0,0,0,0,0,0,0,1,0
"149",11.8671410845923,6.661,4.1,8,4.19,5.6451,1.85172754384787,15,95.8324143420182,0,0,0,0,0,0,0,1,0
"150",0.591505575255866,8.751,7.3,3,3.99,4.345,3.51513590324508,19.2,52.7603994011938,0,0,0,0,0,1,0,0,0
"151",3.55895858208629,8.906,6.9,7,4.57,3.9955,3.28245270711024,16.8,93.8421395955642,0,0,0,0,0,1,0,0,0
"152",7.87967258318224,8.894,4.9,6,3.91,4.1619,3.57912352264407,16.8,91.063696266081,0,0,0,0,0,0,1,0,0
"153",6.40594459518528,6.249,2.9,5,2.63,5.5749,2.67443760553407,40.8,92.057180553286,0,0,0,0,0,0,1,0,0
"154",7.34923361804753,8.168,5.4,4,2.98,4.4109,3.00876000827252,26.5,87.9922888291429,0,0,0,0,0,0,1,0,0
"155",15.5293744369792,8.562,3.9,9,4.36,4.0356,3.54929856739206,15.2,97.3429831953601,0,0,0,0,0,0,1,0,0
"156",5.57637443963042,7.996,5.7,6,4.02,3.9096,3.83756992550941,14.5,64.3648010202603,0,0,0,0,0,1,0,0,0
"157",10.6999527619702,9.156,6.4,6,3.93,4.0741,3.41273863828349,13.9,95.1382553359239,0,0,0,0,0,0,1,0,0
"158",9.63267832955944,8.484,4.8,1,4.06,5.0325,2.3696682464455,18.3,93.5703001579779,0,0,0,0,0,0,1,0,0
"159",5.31314968814969,8.232,2.9,8,4.15,4.028,3.43284601721547,23.3,76.6532313157535,0,0,0,1,0,0,0,0,0
"160",10.8668559199755,8.01,3.3,7,4.21,4.751,2.39095856006697,20,94.1850146504814,0,0,0,1,0,0,0,0,0
"161",4.49980533420352,5.795,3.7,1,4.66,6.7262,1.92644483362522,41.5,91.6221541155867,0,0,0,1,0,0,0,0,0
"162",3.57615139078887,6.419,2.7,9,4.27,5.062,2.23295759527644,22.5,85.9581320450886,0,0,0,1,0,0,0,0,0
"163",3.03228417546153,5.183,3.3,9,5.02,4.6398,2.75684931506849,15.6,97.7568493150685,0,0,0,1,0,0,0,0,0
"164",2.62656192686827,6.317,3.4,7,4.74,5.0947,2.19131992615492,34.1,86.3124433326415,0,0,0,1,0,0,0,0,0
"165",-4.77299927548555,6.022,3.3,1,3.64,8.6548,1.04350290118189,51.9,79.449879240981,0,0,0,1,0,0,0,0,0
"166",-4.9988932914081,5.709,3.2,2,3.58,7.2392,2.45432571197443,58.9,79.7407495092445,0,0,0,1,0,0,0,0,0
"167",9.2334303606057,7.509,3.9,7,3.98,3.663,4.99728592753427,7,58.735920749084,0,0,0,1,0,0,0,0,0
"168",9.5015859479424,7.298,4.2,4,4,5.2025,2.33045466090932,22.2,92.4692024384049,0,0,0,0,0,0,0,1,0
"169",12.1639420350901,9.042,7.9,7,4.72,4.4556,3.00305765870705,22.6,79.0793049893225,0,0,0,0,0,0,0,1,0
"170",12.7180797924046,7.384,4.9,6,4.3,5.0948,2.26356260887139,15.5,88.4088656202181,0,0,0,0,0,0,0,1,0
"171",6.92623792452864,7.769,4,3,3.89,4.5597,2.80300741621432,25.5,88.1472133160516,0,0,0,1,0,0,0,0,0
"172",4.11627396071702,7.141,3.8,3,4.03,5.819,1.76471200844257,23.4,86.6435930904243,0,0,0,0,0,0,0,1,0
"173",13.507225047564,5.854,4.4,6,4.18,4.8951,2.42211504803392,13.3,97.1685270895725,0,0,0,0,0,0,0,1,0
"174",5.35032078309509,7.064,5.2,2,4.15,7.1672,1.49964187656679,29.9,84.7320042974812,0,0,0,0,0,0,0,0,1
"175",10.3706287249866,7.063,2.7,5,3.86,5.2065,2.02101944298476,28.3,90.7803468208092,0,0,0,0,0,0,1,0,0
"176",6.23438006267594,7.763,7.5,2,3.77,4.2395,3.83842090776833,16.5,35.3969356593313,0,0,0,1,0,0,0,0,0
"177",1.77292273503436,7.169,3.9,2,4.33,6.3372,1.44052084312335,34.2,87.9732316026008,0,0,0,0,0,1,0,0,0
"178",4.81866906439933,8.329,7.2,4,4.83,3.9472,3.35254843807654,18.2,95.7288163913198,0,1,0,0,0,0,0,0,0
"179",-4.24607796837974,8.293,4.5,1,3.39,5.1999,3.39186181560187,37.3,58.026173201868,0,1,0,0,0,0,0,0,0
"180",6.31072957954291,10.031,5.6,4,3.97,4.4452,3.18850775143036,18.3,90.5620769268189,0,1,0,0,0,0,0,0,0
"181",5.95447311005358,9.297,6.6,3,3.96,3.8474,3.75753424657534,13,76.4821917808219,0,1,0,0,0,0,0,0,0
"182",11.2035098332615,9.306,8.1,9,4.43,3.8771,3.79586527929901,12.7,92.9148411829135,0,1,0,0,0,0,0,0,0
"183",11.6207994711084,7.636,5.4,1,4.37,5.3177,1.97911486822476,12.9,97.5435106911984,0,0,0,0,0,0,0,1,0
"184",5.20180650665521,6.659,6.8,6,4.94,5.5047,1.67107815914549,29.7,95.4000274065473,0,0,0,0,0,0,0,1,0
"185",9.64119941711238,6.721,2.8,3,4.12,6.1929,1.63682452822597,20.5,94.6147346396813,0,0,0,0,0,0,1,0,0
"186",14.8611892703058,7.708,4.4,6,4.07,4.9031,2.32281948129761,13.9,93.8307797654712,0,0,0,0,0,0,0,1,0
"187",13.3201622784848,7.993,3,7,4.39,4.8992,2.20021285376078,20,96.1338806715753,0,0,0,0,0,0,1,0,0
"188",6.694779844732,7.626,4.3,2,3.53,5.739,2.23222945177314,31.1,89.8968534642618,0,0,0,0,0,0,0,1,0
"189",10.3892134032857,7.742,4,6,4.37,4.687,2.82379085301217,20,92.7151049183259,0,0,0,0,0,0,1,0,0
"190",14.2871263557149,8.064,3.7,7,4.05,5.1109,1.71807539947479,14.1,96.0386344416255,0,0,0,0,0,0,0,1,0
"191",11.0823892125743,6.787,2.8,7,4.35,5.4415,1.85793405461103,17.4,92.0401854714065,0,0,0,0,0,0,1,0,0
"192",13.0101390155058,7.052,5.9,7,4.47,4.4895,2.75307278838104,15.1,95.9559314219154,0,0,0,0,0,0,0,1,0
"193",8.54997592356364,7.07,2.8,7,4.36,5.3907,1.78546084192001,18.8,94.0063583979108,0,0,0,0,0,0,1,0,0
"194",3.49529181095667,9.088,5.6,2,3.81,5.6201,2.36100175531108,15.4,87.872823016968,0,0,1,0,0,0,0,0,0
"195",1.90819676031688,7.142,3.3,5,4.09,5.6755,2.41842445904469,38,93.1915062901069,0,0,0,1,0,0,0,0,0
"196",2.6851560307167,9.585,5.4,3,3.59,4.6523,3.481901829216,20.7,69.633646302566,0,0,1,0,0,0,0,0,0
"197",3.49461936880581,10.476,8.2,6,4.18,3.4565,4.88659941332189,11.2,55.504042355298,0,0,1,0,0,0,0,0,0
"198",3.92699730341579,9.453,6.3,6,3.66,4.8206,3.76405176122762,15.1,80.9199421933434,0,0,1,0,0,0,0,0,0
"199",0.31205357742644,9.498,7.1,2,3.64,4.1081,4.27137710202707,23.8,47.2914970507438,0,0,1,0,0,0,0,0,0
"200",0.742360503042804,8.273,5.6,2,3.47,5.5403,2.87917512807589,25.7,69.4313122653023,0,0,1,0,0,0,0,0,0
"201",8.51303967192659,8.286,5.5,7,4.72,4.448,2.84258416742493,21.7,82.5987261146497,0,0,0,0,0,0,1,0,0
"202",4.31844597468289,12.993,7.4,9,2.4,2.9193,8.7889760611547,14.4,10.4828002414001,0,0,0,0,0,0,1,0,0
"203",9.64187900465716,6.766,2.7,7,4.53,4.8289,3.40867795624682,22.1,83.1128715749691,0,0,0,0,0,0,1,0,0
"204",9.54410168954485,7.79,2.7,3,4.37,5.4134,1.93201801932018,21,96.4370889643709,0,0,0,0,0,0,1,0,0
"205",7.55844816605649,6.206,3.4,3,4.02,7.4439,1.2693878101039,31.5,93.8673206753898,0,0,0,0,0,0,1,0,0
"206",10.9828957898071,6.708,4.1,1,4.03,5.7052,1.73628217248312,16.3,90.2906674833229,0,0,0,0,0,0,1,0,0
